,date,name,white,black,asian,american_indian,nh_pi,two_plus,other,race_unknown,hispanic,non-hispanic,eth_unknown,total_cases
40,2020-12-13,Milwaukee,41971,17109,3011,546,-,-,8439,6042,18311,46802,12005,77118
41,2020-12-13,Monroe,2726,32,23,55,-,-,98,109,192,2669,182,3043
42,2020-12-13,Oconto,3212,-,6,55,-,-,49,169,118,3093,282,3493
43,2020-12-13,Oneida,1972,30,9,22,-,-,40,536,24,1895,690,2609
44,2020-12-13,Outagamie,11418,201,333,405,-,-,734,1842,861,11083,2989,14933
45,2020-12-13,Ozaukee,4837,97,82,17,-,-,146,361,186,4532,822,5540
46,2020-12-13,Pepin,524,-,-,-,-,-,14,30,15,521,34,570
47,2020-12-13,Pierce,2415,23,10,-,-,-,25,118,63,2315,215,2593
48,2020-12-13,Polk,2359,6,-,27,-,-,26,237,36,2145,477,2658
49,2020-12-13,Portage,4449,47,185,17,-,-,144,277,270,4180,669,5119
50,2020-12-13,Price,392,-,15,-,-,-,7,433,-,379,469,850
51,2020-12-13,Racine,11836,2431,138,85,-,-,925,344,2977,11861,921,15759
52,2020-12-13,Richland,703,-,11,-,-,-,33,224,59,641,274,974
53,2020-12-13,Rock,8480,584,141,38,-,-,998,649,1650,8038,1202,10890
54,2020-12-13,Rusk,460,7,-,-,-,-,7,535,17,596,400,1013
55,2020-12-13,Sauk,3391,39,27,82,-,-,316,180,447,3219,369,4035
56,2020-12-13,Sawyer,718,5,5,172,-,-,28,121,13,872,164,1049
57,2020-12-13,Shawano,2696,6,19,423,-,-,112,647,124,2695,1084,3903
58,2020-12-13,Sheboygan,7535,530,525,52,-,-,385,1180,1007,7106,2094,10207
59,2020-12-13,St. Croix,4150,29,35,7,-,-,75,607,132,3939,832,4903
60,2020-12-13,Taylor,1372,-,-,-,-,-,8,75,62,1309,90,1461
61,2020-12-13,Trempealeau,2282,21,11,8,-,-,141,249,377,1990,345,2712
62,2020-12-13,Vernon,1253,-,6,-,-,-,15,53,25,1223,84,1332
63,2020-12-13,Vilas,986,-,-,163,-,-,24,251,16,1071,342,1429
64,2020-12-13,Walworth,5582,102,26,32,-,-,409,737,1043,4704,1141,6888
65,2020-12-13,Washburn,843,-,-,7,-,-,-,31,10,858,18,886
66,2020-12-13,Washington,9411,127,109,29,-,-,232,413,323,7318,2680,10321
67,2020-12-13,Waukesha,25419,531,496,78,-,-,1276,2499,1941,21083,7275,30299
68,2020-12-13,Waupaca,3153,16,11,26,-,-,198,495,126,2908,865,3899
69,2020-12-13,Waushara,1495,114,12,22,-,-,97,90,267,1292,271,1830
70,2020-12-13,Winnebago,11708,618,375,101,-,-,587,842,768,11169,2294,14231
71,2020-12-13,Wood,4152,31,75,44,-,-,136,565,203,4009,791,5003
