,date,name,white,black,asian,american_indian,nh_pi,two_plus,other,race_unknown,hispanic,non-hispanic,eth_unknown,total_cases
31,2020-12-28,La Crosse,7967,159,430,30,-,-,207,1074,161,8046,1660,9867
32,2020-12-28,Lafayette,1051,-,-,-,-,-,89,79,158,947,121,1226
33,2020-12-28,Langlade,1547,9,-,13,-,-,29,166,40,770,957,1767
34,2020-12-28,Lincoln,1915,16,13,6,-,-,37,424,34,1611,766,2411
35,2020-12-28,Manitowoc,4955,64,100,22,-,-,102,721,354,4574,1036,5964
36,2020-12-28,Marathon,9592,123,755,48,-,-,223,978,414,7019,4286,11719
37,2020-12-28,Marinette,3131,11,13,11,-,-,101,226,59,3034,400,3493
38,2020-12-28,Marquette,1052,10,-,-,-,-,40,33,81,797,261,1139
39,2020-12-28,Menominee,31,-,-,652,-,-,12,8,9,669,26,704
40,2020-12-28,Milwaukee,45361,18473,3377,593,-,-,9051,6483,19585,50790,12963,83338
41,2020-12-28,Monroe,3032,33,24,58,-,-,110,128,209,2969,207,3385
42,2020-12-28,Oconto,3419,-,5,59,-,-,50,176,123,3299,289,3711
43,2020-12-28,Oneida,2099,30,11,23,-,-,41,553,24,2013,720,2757
44,2020-12-28,Outagamie,12120,214,387,438,-,-,767,1932,895,11775,3188,15858
45,2020-12-28,Ozaukee,5430,103,88,18,-,-,161,349,205,5110,834,6149
46,2020-12-28,Pepin,595,-,-,-,-,-,15,31,16,592,35,643
47,2020-12-28,Pierce,2670,24,10,-,-,-,29,126,73,2554,235,2862
48,2020-12-28,Polk,2619,11,-,32,-,-,33,267,38,2421,506,2965
49,2020-12-28,Portage,4731,50,205,18,-,-,154,294,288,4447,717,5452
50,2020-12-28,Price,417,-,15,-,-,-,7,479,-,421,498,921
51,2020-12-28,Racine,12857,2599,153,89,-,-,981,390,3165,12875,1029,17069
52,2020-12-28,Richland,783,-,12,-,-,-,35,240,65,713,295,1073
53,2020-12-28,Rock,9330,645,151,41,-,-,1050,653,1771,8873,1226,11870
54,2020-12-28,Rusk,490,7,-,-,-,-,9,581,20,648,423,1091
55,2020-12-28,Sauk,3717,42,30,82,-,-,338,195,472,3528,404,4404
56,2020-12-28,Sawyer,795,5,5,206,-,-,37,136,13,978,193,1184
57,2020-12-28,Shawano,2852,8,19,462,-,-,117,680,125,2857,1156,4138
58,2020-12-28,Sheboygan,8330,552,595,54,-,-,412,1237,1070,7859,2251,11180
59,2020-12-28,St. Croix,4596,32,39,8,-,-,88,633,138,4370,888,5396
60,2020-12-28,Taylor,1477,-,-,-,-,-,9,81,64,1404,107,1575
61,2020-12-28,Trempealeau,2472,21,11,8,-,-,153,251,398,2159,359,2916
62,2020-12-28,Vernon,1404,5,6,-,-,-,17,56,25,1373,91,1489
63,2020-12-28,Vilas,1083,-,-,173,-,-,25,279,20,1177,368,1565
64,2020-12-28,Walworth,6114,105,31,36,-,-,420,801,1114,5177,1216,7507
65,2020-12-28,Washburn,958,-,-,8,-,-,6,27,12,971,17,1000
66,2020-12-28,Washington,10589,146,128,30,-,-,254,234,374,8610,2397,11381
67,2020-12-28,Waukesha,28236,584,592,83,-,-,1382,2672,2149,23468,7932,33549
68,2020-12-28,Waupaca,3301,20,12,26,-,-,203,512,134,3039,901,4074
69,2020-12-28,Waushara,1557,116,13,23,-,-,98,93,268,1356,276,1900
70,2020-12-28,Winnebago,12344,650,396,109,-,-,607,855,797,11766,2398,14961
71,2020-12-28,Wood,4545,34,87,49,-,-,141,685,220,4425,896,5541
