,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
120,2020-12-10,RABUN,622,11,1,-,-,-,0,71,540,130,153,764
121,2020-12-10,RANDOLPH,66,210,1,-,-,-,1,4,296,69,47,347
122,2020-12-10,RICHMOND,3093,5675,107,-,-,-,4,332,8044,1969,2472,10848
123,2020-12-10,ROCKDALE,743,1643,38,-,-,-,4,345,1938,571,716,2999
124,2020-12-10,SCHLEY,76,49,1,-,-,-,0,3,123,13,13,139
125,2020-12-10,SCREVEN,184,211,6,-,-,-,0,8,386,84,91,485
126,2020-12-10,SEMINOLE,280,196,0,-,-,-,0,8,456,31,43,507
127,2020-12-10,SPALDING,987,713,14,-,-,-,1,94,1386,430,665,2145
128,2020-12-10,STEPHENS,1322,172,13,-,-,-,0,28,1425,258,312,1765
129,2020-12-10,STEWART,51,136,4,-,-,-,0,299,187,398,103,589
130,2020-12-10,SUMTER,317,569,3,-,-,-,1,63,865,249,211,1139
131,2020-12-10,TALBOT,55,131,0,-,-,-,0,0,185,30,31,216
132,2020-12-10,TALIAFERRO,12,26,0,-,-,-,0,1,36,3,4,41
133,2020-12-10,TATTNALL,561,168,1,-,-,-,0,152,607,369,340,1099
134,2020-12-10,TAYLOR,103,149,0,-,-,-,1,5,256,47,39,300
135,2020-12-10,TELFAIR,323,137,1,-,-,-,1,33,399,77,107,539
136,2020-12-10,TERRELL,71,289,2,-,-,-,0,5,335,32,54,394
137,2020-12-10,THOMAS,861,926,11,-,-,-,2,75,1648,129,206,1929
138,2020-12-10,TIFT,1192,777,13,-,-,-,1,375,1890,601,319,2584
139,2020-12-10,TOOMBS,725,346,7,-,-,-,3,179,1037,672,537,1753
140,2020-12-10,TOWNS,549,4,4,-,-,-,1,17,525,66,82,624
141,2020-12-10,TREUTLEN,190,134,4,-,-,-,0,1,306,12,33,340
142,2020-12-10,TROUP,1189,1637,17,-,-,-,2,108,2364,687,1060,3532
143,2020-12-10,TURNER,137,188,4,-,-,-,0,14,325,75,65,404
144,2020-12-10,TWIGGS,73,167,1,-,-,-,0,3,217,37,58,278
145,2020-12-10,UNION,1059,6,6,-,-,-,0,21,1011,122,161,1193
147,2020-12-10,UPSON,450,355,3,-,-,-,0,17,796,175,170,983
148,2020-12-10,WALKER,1932,134,13,-,-,-,2,80,1708,954,1247,3035
149,2020-12-10,WALTON,1905,681,49,-,-,-,4,147,2326,793,959,3432
150,2020-12-10,WARE,914,591,9,-,-,-,1,82,1338,450,545,1965
151,2020-12-10,WARREN,42,130,0,-,-,-,1,2,158,28,41,201
152,2020-12-10,WASHINGTON,342,521,0,-,-,-,0,18,752,191,284,1054
153,2020-12-10,WAYNE,772,214,9,-,-,-,0,54,905,578,614,1573
154,2020-12-10,WEBSTER,16,29,0,-,-,-,0,0,45,1,1,46
155,2020-12-10,WHEELER,151,73,2,-,-,-,0,7,210,148,157,374
156,2020-12-10,WHITE,1323,26,1,-,-,-,0,31,1267,220,272,1570
157,2020-12-10,WHITFIELD,5362,260,57,-,-,-,3,3678,2988,3287,2303,8969
158,2020-12-10,WILCOX,172,129,1,-,-,-,0,7,277,18,36,320
159,2020-12-10,WILKES,170,183,0,-,-,-,0,24,326,47,50,400
160,2020-12-10,WILKINSON,181,212,0,-,-,-,0,5,354,58,92,451
161,2020-12-10,WORTH,342,309,1,-,-,-,0,10,622,63,83,715
