,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
99,2020-12-24,MADISON,963,178,10,-,-,-,0,115,908,362,490,1513
149,2020-12-24,MARION,98,92,2,-,-,-,0,24,183,57,42,249
71,2020-12-24,MCDUFFIE,371,406,2,-,-,-,0,39,663,176,253,955
123,2020-12-24,MCINTOSH,222,171,0,-,-,-,0,4,370,47,66,440
75,2020-12-24,MERIWETHER,295,408,3,-,-,-,1,9,641,103,160,810
14,2020-12-24,MILLER,206,165,1,-,-,-,0,14,359,58,57,430
150,2020-12-24,MITCHELL,395,580,3,-,-,-,0,70,853,126,181,1104
11,2020-12-24,MONROE,618,365,5,-,-,-,3,21,918,221,273,1212
151,2020-12-24,MONTGOMERY,317,116,0,-,-,-,0,41,397,69,64,502
159,2020-12-24,MORGAN,405,224,1,-,-,-,1,12,527,123,215,754
126,2020-12-24,MURRAY,1865,18,3,-,-,-,0,481,1463,614,556,2500
72,2020-12-24,MUSCOGEE,2714,3659,107,-,-,-,9,538,5752,2036,2235,8525
152,2020-12-24,NEWTON,1510,2126,22,-,-,-,3,298,3083,821,1101,4482
73,2020-12-24,OCONEE,1134,75,26,-,-,-,0,89,1028,322,440,1557
74,2020-12-24,OGLETHORPE,381,160,1,-,-,-,0,41,456,153,198,695
76,2020-12-24,PAULDING,3107,1127,34,-,-,-,14,416,2970,1397,2293,5679
79,2020-12-24,PEACH,385,511,4,-,-,-,0,58,822,258,278,1158
7,2020-12-24,PICKENS,1226,15,2,-,-,-,1,47,1081,182,298,1426
119,2020-12-24,PIERCE,583,108,1,-,-,-,0,36,641,171,186,863
111,2020-12-24,PIKE,424,55,1,-,-,-,0,17,442,124,145,604
148,2020-12-24,POLK,1319,249,10,-,-,-,6,386,1252,862,808,2446
17,2020-12-24,PULASKI,203,196,5,-,-,-,1,6,333,23,89,428
128,2020-12-24,PUTNAM,512,359,4,-,-,-,0,83,698,245,339,1120
112,2020-12-24,QUITMAN,8,34,0,-,-,-,0,0,42,7,7,49
81,2020-12-24,RABUN,765,13,1,-,-,-,0,87,662,196,226,975
21,2020-12-24,RANDOLPH,69,215,1,-,-,-,1,4,303,70,49,356
80,2020-12-24,RICHMOND,3470,6377,127,-,-,-,4,371,9020,2250,2837,12228
77,2020-12-24,ROCKDALE,837,1886,49,-,-,-,6,372,2252,697,851,3475
78,2020-12-24,SCHLEY,82,52,1,-,-,-,0,3,130,18,20,153
87,2020-12-24,SCREVEN,187,228,6,-,-,-,0,8,409,97,101,518
85,2020-12-24,SEMINOLE,308,207,0,-,-,-,0,9,494,38,50,553
84,2020-12-24,SPALDING,1087,798,14,-,-,-,1,105,1582,600,813,2500
155,2020-12-24,STEPHENS,1574,193,13,-,-,-,0,35,1673,306,378,2086
82,2020-12-24,STEWART,55,141,4,-,-,-,0,299,196,404,109,604
8,2020-12-24,SUMTER,380,626,5,-,-,-,1,66,970,272,248,1284
83,2020-12-24,TALBOT,60,137,0,-,-,-,0,0,194,38,41,235
86,2020-12-24,TALIAFERRO,12,30,0,-,-,-,0,2,40,3,3,45
92,2020-12-24,TATTNALL,617,182,1,-,-,-,0,155,672,430,403,1230
154,2020-12-24,TAYLOR,119,157,3,-,-,-,1,6,279,53,48,333
91,2020-12-24,TELFAIR,333,150,1,-,-,-,1,35,423,83,110,568
156,2020-12-24,TERRELL,74,328,3,-,-,-,1,5,379,37,59,443
89,2020-12-24,THOMAS,1026,1042,11,-,-,-,4,85,1909,176,265,2259
90,2020-12-24,TIFT,1316,851,14,-,-,-,1,395,2071,638,354,2820
88,2020-12-24,TOOMBS,843,391,9,-,-,-,3,186,1195,772,637,2018
94,2020-12-24,TOWNS,610,4,4,-,-,-,1,18,586,86,101,705
98,2020-12-24,TREUTLEN,198,156,4,-,-,-,0,1,334,28,51,386
97,2020-12-24,TROUP,1357,1747,17,-,-,-,4,120,2564,799,1240,3924
131,2020-12-24,TURNER,163,204,4,-,-,-,0,14,369,80,68,451
95,2020-12-24,TWIGGS,95,193,1,-,-,-,0,4,257,51,79,340
125,2020-12-24,UNION,1179,6,8,-,-,-,0,23,1126,144,188,1337
96,2020-12-24,UPSON,518,397,4,-,-,-,0,19,897,204,207,1123
158,2020-12-24,WALKER,2244,152,15,-,-,-,4,89,2003,1198,1521,3613
19,2020-12-24,WALTON,2377,800,53,-,-,-,4,170,2826,1044,1282,4278
93,2020-12-24,WARE,989,608,10,-,-,-,1,84,1433,510,601,2118
114,2020-12-24,WARREN,46,136,0,-,-,-,0,3,169,33,43,215
160,2020-12-24,WASHINGTON,375,555,0,-,-,-,0,19,813,199,297,1129
161,2020-12-24,WAYNE,865,232,9,-,-,-,0,60,1014,650,682,1756
116,2020-12-24,WEBSTER,20,40,0,-,-,-,0,0,59,1,2,61
157,2020-12-24,WHEELER,154,78,2,-,-,-,0,7,217,150,160,384
20,2020-12-24,WHITE,1594,30,2,-,-,-,0,35,1543,283,331,1909
102,2020-12-24,WHITFIELD,6190,321,71,-,-,-,4,4010,3669,3887,2794,10473
15,2020-12-24,WILCOX,188,132,1,-,-,-,0,7,296,47,65,368
100,2020-12-24,WILKES,186,213,0,-,-,-,0,26,366,50,57,449
110,2020-12-24,WILKINSON,205,226,0,-,-,-,0,5,389,77,114,508
117,2020-12-24,WORTH,389,355,2,-,-,-,0,11,708,92,119,838
