,datestamp,county,wh,bl,as,ai_an,nh_pi,two_plus,oth,his,nonhis,unk,unk,cum
81,2020-12-04,JEFFERSON,276,601,1,-,-,-,3,26,783,126,198,1007
82,2020-12-04,JENKINS,220,228,1,-,-,-,0,24,414,39,50,488
83,2020-12-04,JOHNSON,266,190,0,-,-,-,0,7,411,23,61,479
84,2020-12-04,JONES,476,221,4,-,-,-,0,7,632,103,165,804
85,2020-12-04,LAMAR,317,174,2,-,-,-,1,8,434,119,171,613
86,2020-12-04,LANIER,145,72,0,-,-,-,0,34,211,134,106,351
87,2020-12-04,LAURENS,1220,943,13,-,-,-,2,38,2011,169,298,2347
88,2020-12-04,LEE,448,301,5,-,-,-,1,19,683,116,169,871
89,2020-12-04,LIBERTY,493,780,22,-,-,-,1,103,1109,282,366,1578
90,2020-12-04,LINCOLN,125,98,0,-,-,-,0,2,195,66,92,289
91,2020-12-04,LONG,191,97,1,-,-,-,0,24,258,50,57,339
92,2020-12-04,LOWNDES,2098,1944,51,-,-,-,4,323,3895,1398,1277,5495
93,2020-12-04,LUMPKIN,1199,27,4,-,-,-,1,51,1165,174,189,1405
94,2020-12-04,MACON,70,156,1,-,-,-,0,25,224,87,65,314
95,2020-12-04,MADISON,735,129,9,-,-,-,0,103,698,294,366,1167
96,2020-12-04,MARION,87,86,2,-,-,-,0,23,167,47,32,222
97,2020-12-04,MCDUFFIE,306,366,2,-,-,-,0,35,570,165,234,839
98,2020-12-04,MCINTOSH,197,153,0,-,-,-,0,3,328,38,57,388
99,2020-12-04,MERIWETHER,240,367,3,-,-,-,1,7,559,60,105,671
100,2020-12-04,MILLER,183,145,1,-,-,-,0,12,315,35,37,364
101,2020-12-04,MITCHELL,348,492,3,-,-,-,0,64,718,93,154,936
102,2020-12-04,MONROE,485,314,3,-,-,-,3,18,748,171,210,976
103,2020-12-04,MONTGOMERY,278,94,0,-,-,-,0,38,336,34,32,406
104,2020-12-04,MORGAN,328,200,0,-,-,-,1,9,435,93,178,622
105,2020-12-04,MURRAY,1510,13,1,-,-,-,0,421,1157,472,418,1996
106,2020-12-04,MUSCOGEE,2366,3248,86,-,-,-,8,480,5042,1624,1810,7332
107,2020-12-04,NEWTON,1218,1792,18,-,-,-,3,268,2525,637,875,3668
109,2020-12-04,OCONEE,847,63,15,-,-,-,0,71,780,217,291,1142
110,2020-12-04,OGLETHORPE,302,128,1,-,-,-,0,38,378,107,122,538
111,2020-12-04,PAULDING,2473,971,24,-,-,-,9,369,2283,1071,1896,4548
112,2020-12-04,PEACH,318,468,4,-,-,-,0,52,722,211,227,1001
113,2020-12-04,PICKENS,990,11,2,-,-,-,0,41,875,144,231,1147
114,2020-12-04,PIERCE,518,97,1,-,-,-,0,34,568,141,155,757
115,2020-12-04,PIKE,364,51,1,-,-,-,0,16,379,91,112,507
116,2020-12-04,POLK,1095,215,9,-,-,-,6,370,1030,793,718,2118
117,2020-12-04,PULASKI,184,183,3,-,-,-,1,5,300,23,89,394
118,2020-12-04,PUTNAM,415,329,4,-,-,-,0,81,595,211,283,959
119,2020-12-04,QUITMAN,5,34,0,-,-,-,0,0,40,7,6,46
120,2020-12-04,RABUN,583,10,1,-,-,-,0,69,503,114,136,708
121,2020-12-04,RANDOLPH,66,209,1,-,-,-,1,4,295,69,47,346
122,2020-12-04,RICHMOND,2958,5404,97,-,-,-,4,318,7661,1833,2317,10296
123,2020-12-04,ROCKDALE,704,1562,36,-,-,-,4,320,1847,532,671,2838
124,2020-12-04,SCHLEY,73,49,1,-,-,-,0,3,120,13,13,136
125,2020-12-04,SCREVEN,182,209,6,-,-,-,0,8,379,81,91,478
126,2020-12-04,SEMINOLE,277,196,0,-,-,-,0,8,453,30,42,503
127,2020-12-04,SPALDING,956,697,13,-,-,-,1,92,1350,386,611,2053
128,2020-12-04,STEPHENS,1274,169,13,-,-,-,0,28,1382,248,294,1704
129,2020-12-04,STEWART,51,133,4,-,-,-,0,299,184,397,102,585
130,2020-12-04,SUMTER,298,550,3,-,-,-,1,61,835,242,198,1094
131,2020-12-04,TALBOT,55,129,0,-,-,-,0,0,182,28,30,212
132,2020-12-04,TALIAFERRO,12,25,0,-,-,-,0,1,35,3,4,40
133,2020-12-04,TATTNALL,554,161,1,-,-,-,0,152,596,356,324,1072
134,2020-12-04,TAYLOR,103,147,0,-,-,-,1,5,254,43,35,294
135,2020-12-04,TELFAIR,319,136,1,-,-,-,1,33,394,76,106,533
136,2020-12-04,TERRELL,69,281,2,-,-,-,0,5,330,32,49,384
137,2020-12-04,THOMAS,842,887,10,-,-,-,2,72,1594,117,192,1858
138,2020-12-04,TIFT,1155,744,12,-,-,-,1,366,1821,587,312,2499
139,2020-12-04,TOOMBS,717,331,7,-,-,-,2,176,1018,647,510,1704
140,2020-12-04,TOWNS,543,4,4,-,-,-,1,17,518,61,78,613
141,2020-12-04,TREUTLEN,188,133,4,-,-,-,0,1,303,11,32,336
142,2020-12-04,TROUP,1165,1616,17,-,-,-,1,108,2325,652,1018,3451
143,2020-12-04,TURNER,134,176,4,-,-,-,0,14,310,74,64,388
144,2020-12-04,TWIGGS,69,162,1,-,-,-,0,3,208,34,55,266
145,2020-12-04,UNION,1034,6,5,-,-,-,0,19,987,118,157,1163
147,2020-12-04,UPSON,445,350,3,-,-,-,0,17,787,171,165,969
148,2020-12-04,WALKER,1902,134,13,-,-,-,2,80,1682,913,1202,2964
149,2020-12-04,WALTON,1807,664,47,-,-,-,4,143,2218,732,893,3254
150,2020-12-04,WARE,907,586,9,-,-,-,1,82,1330,438,529,1941
151,2020-12-04,WARREN,39,130,0,-,-,-,1,2,156,26,38,196
152,2020-12-04,WASHINGTON,329,511,0,-,-,-,0,18,733,185,274,1025
153,2020-12-04,WAYNE,762,213,9,-,-,-,0,54,896,566,600,1550
154,2020-12-04,WEBSTER,16,29,0,-,-,-,0,0,45,1,1,46
155,2020-12-04,WHEELER,150,71,2,-,-,-,0,7,207,147,156,370
156,2020-12-04,WHITE,1275,26,1,-,-,-,0,29,1216,182,239,1484
157,2020-12-04,WHITFIELD,5172,251,55,-,-,-,3,3610,2861,3078,2088,8559
158,2020-12-04,WILCOX,168,125,1,-,-,-,0,7,272,17,32,311
159,2020-12-04,WILKES,169,178,0,-,-,-,0,24,321,44,46,391
160,2020-12-04,WILKINSON,170,210,0,-,-,-,0,5,344,53,84,433
161,2020-12-04,WORTH,332,303,1,-,-,-,0,10,604,54,76,690
